"event","quarter","bin","time","resolution","realization","binL","binH","binValue","grpd_event_time_bin","pAgg","dataSet"
2017,1,8,2016.125,1,4.35833333333333,5,5.5,5.25,848,0.2417,"PRUNEMP"
2017,1,9,2016.125,1,4.35833333333333,4,5,4.5,849,0.531629411764706,"PRUNEMP"
2017,1,10,2016.125,1,4.35833333333333,-1000,4,3,850,0.103364705882353,"PRUNEMP"
2017,2,1,2016.375,1,4.35833333333333,9,1000,10,851,0.00144722222222222,"PRUNEMP"
2017,2,2,2016.375,1,4.35833333333333,8,9,8.5,852,0.00133333333333333,"PRUNEMP"
2017,2,3,2016.375,1,4.35833333333333,7.5,8,7.75,853,0.00143055555555556,"PRUNEMP"
2017,2,4,2016.375,1,4.35833333333333,7,7.5,7.25,854,0.00406944444444444,"PRUNEMP"
2017,2,5,2016.375,1,4.35833333333333,6.5,7,6.75,855,0.009525,"PRUNEMP"
2017,2,6,2016.375,1,4.35833333333333,6,6.5,6.25,856,0.0215333333333333,"PRUNEMP"
2017,2,7,2016.375,1,4.35833333333333,5.5,6,5.75,857,0.0653027777777778,"PRUNEMP"
2017,2,8,2016.375,1,4.35833333333333,5,5.5,5.25,858,0.271502777777778,"PRUNEMP"
2017,2,9,2016.375,1,4.35833333333333,4,5,4.5,859,0.539163888888889,"PRUNEMP"
2017,2,10,2016.375,1,4.35833333333333,-1000,4,3,860,0.0846916666666667,"PRUNEMP"
2017,3,1,2016.625,1,4.35833333333333,9,1000,10,861,6e-04,"PRUNEMP"
2017,3,2,2016.625,1,4.35833333333333,8,9,8.5,862,0.000651428571428571,"PRUNEMP"
2017,3,3,2016.625,1,4.35833333333333,7.5,8,7.75,863,0.00125142857142857,"PRUNEMP"
2017,3,4,2016.625,1,4.35833333333333,7,7.5,7.25,864,0.00368,"PRUNEMP"
2017,3,5,2016.625,1,4.35833333333333,6.5,7,6.75,865,0.00825714285714286,"PRUNEMP"
2017,3,6,2016.625,1,4.35833333333333,6,6.5,6.25,866,0.0205428571428571,"PRUNEMP"
2017,3,7,2016.625,1,4.35833333333333,5.5,6,5.75,867,0.0570914285714286,"PRUNEMP"
2017,3,8,2016.625,1,4.35833333333333,5,5.5,5.25,868,0.231348571428571,"PRUNEMP"
2017,3,9,2016.625,1,4.35833333333333,4,5,4.5,869,0.616017142857143,"PRUNEMP"
2017,3,10,2016.625,1,4.35833333333333,-1000,4,3,870,0.06056,"PRUNEMP"
2017,4,1,2016.875,1,4.35833333333333,9,1000,10,871,0.000147058823529412,"PRUNEMP"
2017,4,2,2016.875,1,4.35833333333333,8,9,8.5,872,0.000294117647058824,"PRUNEMP"
2017,4,3,2016.875,1,4.35833333333333,7.5,8,7.75,873,0.00088235294117647,"PRUNEMP"
2017,4,4,2016.875,1,4.35833333333333,7,7.5,7.25,874,0.00135294117647059,"PRUNEMP"
2017,4,5,2016.875,1,4.35833333333333,6.5,7,6.75,875,0.00387647058823529,"PRUNEMP"
2017,4,6,2016.875,1,4.35833333333333,6,6.5,6.25,876,0.0134470588235294,"PRUNEMP"
2017,4,7,2016.875,1,4.35833333333333,5.5,6,5.75,877,0.0698352941176471,"PRUNEMP"
2017,4,8,2016.875,1,4.35833333333333,5,5.5,5.25,878,0.264764705882353,"PRUNEMP"
2017,4,9,2016.875,1,4.35833333333333,4,5,4.5,879,0.590341176470588,"PRUNEMP"
2017,4,10,2016.875,1,4.35833333333333,-1000,4,3,880,0.0550588235294118,"PRUNEMP"
2017,1,1,2017.125,1,4.35833333333333,9,1000,10,881,0.000723529411764706,"PRUNEMP"
2017,1,2,2017.125,1,4.35833333333333,8,9,8.5,882,0.00149705882352941,"PRUNEMP"
2017,1,3,2017.125,1,4.35833333333333,7.5,8,7.75,883,0.00175882352941176,"PRUNEMP"
2017,1,4,2017.125,1,4.35833333333333,7,7.5,7.25,884,0.00242941176470588,"PRUNEMP"
2017,1,5,2017.125,1,4.35833333333333,6.5,7,6.75,885,0.00447058823529412,"PRUNEMP"
2017,1,6,2017.125,1,4.35833333333333,6,6.5,6.25,886,0.0104264705882353,"PRUNEMP"
2017,1,7,2017.125,1,4.35833333333333,5.5,6,5.75,887,0.0619323529411765,"PRUNEMP"
2017,1,8,2017.125,1,4.35833333333333,5,5.5,5.25,888,0.2115,"PRUNEMP"
2017,1,9,2017.125,1,4.35833333333333,4,5,4.5,889,0.654,"PRUNEMP"
2017,1,10,2017.125,1,4.35833333333333,-1000,4,3,890,0.0512617647058824,"PRUNEMP"
2017,2,1,2017.375,1,4.35833333333333,9,1000,10,891,0.000344827586206897,"PRUNEMP"
2017,2,2,2017.375,1,4.35833333333333,8,9,8.5,892,0.000344827586206897,"PRUNEMP"
2017,2,3,2017.375,1,4.35833333333333,7.5,8,7.75,893,0.000344827586206897,"PRUNEMP"
2017,2,4,2017.375,1,4.35833333333333,7,7.5,7.25,894,0.000344827586206897,"PRUNEMP"
2017,2,5,2017.375,1,4.35833333333333,6.5,7,6.75,895,0.000689655172413793,"PRUNEMP"
2017,2,6,2017.375,1,4.35833333333333,6,6.5,6.25,896,0.00172413793103448,"PRUNEMP"
2017,2,7,2017.375,1,4.35833333333333,5.5,6,5.75,897,0.0293793103448276,"PRUNEMP"
2017,2,8,2017.375,1,4.35833333333333,5,5.5,5.25,898,0.151034482758621,"PRUNEMP"
2017,2,9,2017.375,1,4.35833333333333,4,5,4.5,899,0.753365517241379,"PRUNEMP"
2017,2,10,2017.375,1,4.35833333333333,-1000,4,3,900,0.0624275862068965,"PRUNEMP"
2017,3,1,2017.625,1,4.35833333333333,9,1000,10,901,0,"PRUNEMP"
2017,3,2,2017.625,1,4.35833333333333,8,9,8.5,902,0,"PRUNEMP"
2017,3,3,2017.625,1,4.35833333333333,7.5,8,7.75,903,0,"PRUNEMP"
2017,3,4,2017.625,1,4.35833333333333,7,7.5,7.25,904,0.000625,"PRUNEMP"
2017,3,5,2017.625,1,4.35833333333333,6.5,7,6.75,905,0.0009375,"PRUNEMP"
2017,3,6,2017.625,1,4.35833333333333,6,6.5,6.25,906,0.00125,"PRUNEMP"
2017,3,7,2017.625,1,4.35833333333333,5.5,6,5.75,907,0.0071875,"PRUNEMP"
2017,3,8,2017.625,1,4.35833333333333,5,5.5,5.25,908,0.0781375,"PRUNEMP"
2017,3,9,2017.625,1,4.35833333333333,4,5,4.5,909,0.820925,"PRUNEMP"
2017,3,10,2017.625,1,4.35833333333333,-1000,4,3,910,0.0909375,"PRUNEMP"
2017,4,1,2017.875,1,4.35833333333333,9,1000,10,911,0.00034375,"PRUNEMP"
2017,4,2,2017.875,1,4.35833333333333,8,9,8.5,912,0.00034375,"PRUNEMP"
2017,4,3,2017.875,1,4.35833333333333,7.5,8,7.75,913,0.00034375,"PRUNEMP"
2017,4,4,2017.875,1,4.35833333333333,7,7.5,7.25,914,0.00034375,"PRUNEMP"
2017,4,5,2017.875,1,4.35833333333333,6.5,7,6.75,915,0.00065625,"PRUNEMP"
2017,4,6,2017.875,1,4.35833333333333,6,6.5,6.25,916,0.00128125,"PRUNEMP"
2017,4,7,2017.875,1,4.35833333333333,5.5,6,5.75,917,0.00284375,"PRUNEMP"
2017,4,8,2017.875,1,4.35833333333333,5,5.5,5.25,918,0.02690625,"PRUNEMP"
2017,4,9,2017.875,1,4.35833333333333,4,5,4.5,919,0.8975625,"PRUNEMP"
2017,4,10,2017.875,1,4.35833333333333,-1000,4,3,920,0.069375,"PRUNEMP"
2018,1,1,2015.125,1,3.89166666666667,9,1000,10,921,0.000714285714285714,"PRUNEMP"
2018,1,2,2015.125,1,3.89166666666667,8,9,8.5,922,0.00516190476190476,"PRUNEMP"
2018,1,3,2015.125,1,3.89166666666667,7.5,8,7.75,923,0.0109047619047619,"PRUNEMP"
2018,1,4,2015.125,1,3.89166666666667,7,7.5,7.25,924,0.0180761904761905,"PRUNEMP"
2018,1,5,2015.125,1,3.89166666666667,6.5,7,6.75,925,0.0448952380952381,"PRUNEMP"
2018,1,6,2015.125,1,3.89166666666667,6,6.5,6.25,926,0.089752380952381,"PRUNEMP"
2018,1,7,2015.125,1,3.89166666666667,5.5,6,5.75,927,0.192409523809524,"PRUNEMP"
2018,1,8,2015.125,1,3.89166666666667,5,5.5,5.25,928,0.292942857142857,"PRUNEMP"
2018,1,9,2015.125,1,3.89166666666667,4,5,4.5,929,0.2974,"PRUNEMP"
2018,1,10,2015.125,1,3.89166666666667,-1000,4,3,930,0.0477428571428571,"PRUNEMP"
2018,2,1,2015.375,1,3.89166666666667,9,1000,10,931,0.002674875,"PRUNEMP"
2018,2,2,2015.375,1,3.89166666666667,8,9,8.5,932,0.00578625,"PRUNEMP"
2018,2,3,2015.375,1,3.89166666666667,7.5,8,7.75,933,0.009614875,"PRUNEMP"
2018,2,4,2015.375,1,3.89166666666667,7,7.5,7.25,934,0.020818875,"PRUNEMP"
2018,2,5,2015.375,1,3.89166666666667,6.5,7,6.75,935,0.0412730833333333,"PRUNEMP"
2018,2,6,2015.375,1,3.89166666666667,6,6.5,6.25,936,0.076474625,"PRUNEMP"
2018,2,7,2015.375,1,3.89166666666667,5.5,6,5.75,937,0.178874458333333,"PRUNEMP"
2018,2,8,2015.375,1,3.89166666666667,5,5.5,5.25,938,0.289948041666667,"PRUNEMP"
2018,2,9,2015.375,1,3.89166666666667,4,5,4.5,939,0.262414708333333,"PRUNEMP"
2018,2,10,2015.375,1,3.89166666666667,-1000,4,3,940,0.112120208333333,"PRUNEMP"
2018,3,1,2015.625,1,3.89166666666667,9,1000,10,941,0.00283846153846154,"PRUNEMP"
2018,3,2,2015.625,1,3.89166666666667,8,9,8.5,942,0.00566946153846154,"PRUNEMP"
2018,3,3,2015.625,1,3.89166666666667,7.5,8,7.75,943,0.0116493076923077,"PRUNEMP"
2018,3,4,2015.625,1,3.89166666666667,7,7.5,7.25,944,0.0179923461538462,"PRUNEMP"
2018,3,5,2015.625,1,3.89166666666667,6.5,7,6.75,945,0.0363815769230769,"PRUNEMP"
2018,3,6,2015.625,1,3.89166666666667,6,6.5,6.25,946,0.0713379615384615,"PRUNEMP"
2018,3,7,2015.625,1,3.89166666666667,5.5,6,5.75,947,0.172832807692308,"PRUNEMP"
2018,3,8,2015.625,1,3.89166666666667,5,5.5,5.25,948,0.303159076923077,"PRUNEMP"
2018,3,9,2015.625,1,3.89166666666667,4,5,4.5,949,0.311962653846154,"PRUNEMP"
2018,3,10,2015.625,1,3.89166666666667,-1000,4,3,950,0.0661763846153846,"PRUNEMP"
2018,4,1,2015.875,1,3.89166666666667,9,1000,10,951,0.00216,"PRUNEMP"
2018,4,2,2015.875,1,3.89166666666667,8,9,8.5,952,0.003292,"PRUNEMP"
2018,4,3,2015.875,1,3.89166666666667,7.5,8,7.75,953,0.005488,"PRUNEMP"
2018,4,4,2015.875,1,3.89166666666667,7,7.5,7.25,954,0.01378,"PRUNEMP"
2018,4,5,2015.875,1,3.89166666666667,6.5,7,6.75,955,0.02476,"PRUNEMP"
2018,4,6,2015.875,1,3.89166666666667,6,6.5,6.25,956,0.055252,"PRUNEMP"
2018,4,7,2015.875,1,3.89166666666667,5.5,6,5.75,957,0.119576,"PRUNEMP"
2018,4,8,2015.875,1,3.89166666666667,5,5.5,5.25,958,0.295468,"PRUNEMP"
2018,4,9,2015.875,1,3.89166666666667,4,5,4.5,959,0.400852,"PRUNEMP"
2018,4,10,2015.875,1,3.89166666666667,-1000,4,3,960,0.079372,"PRUNEMP"
2018,1,1,2016.125,1,3.89166666666667,9,1000,10,961,0.00107692307692308,"PRUNEMP"
2018,1,2,2016.125,1,3.89166666666667,8,9,8.5,962,0.00392307692307692,"PRUNEMP"
2018,1,3,2016.125,1,3.89166666666667,7.5,8,7.75,963,0.00475384615384615,"PRUNEMP"
2018,1,4,2016.125,1,3.89166666666667,7,7.5,7.25,964,0.0100307692307692,"PRUNEMP"
2018,1,5,2016.125,1,3.89166666666667,6.5,7,6.75,965,0.0171384615384615,"PRUNEMP"
2018,1,6,2016.125,1,3.89166666666667,6,6.5,6.25,966,0.0527230769230769,"PRUNEMP"
2018,1,7,2016.125,1,3.89166666666667,5.5,6,5.75,967,0.112661538461538,"PRUNEMP"
2018,1,8,2016.125,1,3.89166666666667,5,5.5,5.25,968,0.245569230769231,"PRUNEMP"
2018,1,9,2016.125,1,3.89166666666667,4,5,4.5,969,0.441907692307692,"PRUNEMP"
2018,1,10,2016.125,1,3.89166666666667,-1000,4,3,970,0.110215384615385,"PRUNEMP"
2018,2,1,2016.375,1,3.89166666666667,9,1000,10,971,0.00212592592592593,"PRUNEMP"
2018,2,2,2016.375,1,3.89166666666667,8,9,8.5,972,0.00278888888888889,"PRUNEMP"
2018,2,3,2016.375,1,3.89166666666667,7.5,8,7.75,973,0.00395185185185185,"PRUNEMP"
2018,2,4,2016.375,1,3.89166666666667,7,7.5,7.25,974,0.0101740740740741,"PRUNEMP"
2018,2,5,2016.375,1,3.89166666666667,6.5,7,6.75,975,0.0191962962962963,"PRUNEMP"
2018,2,6,2016.375,1,3.89166666666667,6,6.5,6.25,976,0.0413703703703704,"PRUNEMP"
2018,2,7,2016.375,1,3.89166666666667,5.5,6,5.75,977,0.0932185185185185,"PRUNEMP"
2018,2,8,2016.375,1,3.89166666666667,5,5.5,5.25,978,0.249444444444444,"PRUNEMP"
2018,2,9,2016.375,1,3.89166666666667,4,5,4.5,979,0.475874074074074,"PRUNEMP"
2018,2,10,2016.375,1,3.89166666666667,-1000,4,3,980,0.101855555555556,"PRUNEMP"
2018,3,1,2016.625,1,3.89166666666667,9,1000,10,981,0.00179285714285714,"PRUNEMP"
2018,3,2,2016.625,1,3.89166666666667,8,9,8.5,982,0.00342857142857143,"PRUNEMP"
2018,3,3,2016.625,1,3.89166666666667,7.5,8,7.75,983,0.00457857142857143,"PRUNEMP"
2018,3,4,2016.625,1,3.89166666666667,7,7.5,7.25,984,0.0104357142857143,"PRUNEMP"
2018,3,5,2016.625,1,3.89166666666667,6.5,7,6.75,985,0.0190071428571429,"PRUNEMP"
2018,3,6,2016.625,1,3.89166666666667,6,6.5,6.25,986,0.03355,"PRUNEMP"
2018,3,7,2016.625,1,3.89166666666667,5.5,6,5.75,987,0.0869,"PRUNEMP"
2018,3,8,2016.625,1,3.89166666666667,5,5.5,5.25,988,0.275885714285714,"PRUNEMP"
2018,3,9,2016.625,1,3.89166666666667,4,5,4.5,989,0.463164285714286,"PRUNEMP"
2018,3,10,2016.625,1,3.89166666666667,-1000,4,3,990,0.101257142857143,"PRUNEMP"
2018,4,1,2016.875,1,3.89166666666667,9,1000,10,991,0.000357142857142857,"PRUNEMP"
2018,4,2,2016.875,1,3.89166666666667,8,9,8.5,992,0.000914285714285714,"PRUNEMP"
2018,4,3,2016.875,1,3.89166666666667,7.5,8,7.75,993,0.00179285714285714,"PRUNEMP"
2018,4,4,2016.875,1,3.89166666666667,7,7.5,7.25,994,0.00563571428571429,"PRUNEMP"
2018,4,5,2016.875,1,3.89166666666667,6.5,7,6.75,995,0.0151714285714286,"PRUNEMP"
2018,4,6,2016.875,1,3.89166666666667,6,6.5,6.25,996,0.04045,"PRUNEMP"
2018,4,7,2016.875,1,3.89166666666667,5.5,6,5.75,997,0.114371428571429,"PRUNEMP"
2018,4,8,2016.875,1,3.89166666666667,5,5.5,5.25,998,0.279885714285714,"PRUNEMP"
2018,4,9,2016.875,1,3.89166666666667,4,5,4.5,999,0.4519,"PRUNEMP"
2018,4,10,2016.875,1,3.89166666666667,-1000,4,3,1000,0.0895214285714286,"PRUNEMP"
2018,1,1,2017.125,1,3.89166666666667,9,1000,10,1001,0.00085,"PRUNEMP"
2018,1,2,2017.125,1,3.89166666666667,8,9,8.5,1002,0.00177941176470588,"PRUNEMP"
2018,1,3,2017.125,1,3.89166666666667,7.5,8,7.75,1003,0.00236764705882353,"PRUNEMP"
2018,1,4,2017.125,1,3.89166666666667,7,7.5,7.25,1004,0.00579411764705882,"PRUNEMP"
2018,1,5,2017.125,1,3.89166666666667,6.5,7,6.75,1005,0.00854411764705882,"PRUNEMP"
2018,1,6,2017.125,1,3.89166666666667,6,6.5,6.25,1006,0.0241176470588235,"PRUNEMP"
2018,1,7,2017.125,1,3.89166666666667,5.5,6,5.75,1007,0.0965529411764706,"PRUNEMP"
2018,1,8,2017.125,1,3.89166666666667,5,5.5,5.25,1008,0.225567647058824,"PRUNEMP"
2018,1,9,2017.125,1,3.89166666666667,4,5,4.5,1009,0.535008823529412,"PRUNEMP"
2018,1,10,2017.125,1,3.89166666666667,-1000,4,3,1010,0.0994176470588235,"PRUNEMP"
2018,2,1,2017.375,1,3.89166666666667,9,1000,10,1011,0.000344827586206897,"PRUNEMP"
2018,2,2,2017.375,1,3.89166666666667,8,9,8.5,1012,0.000386206896551724,"PRUNEMP"
2018,2,3,2017.375,1,3.89166666666667,7.5,8,7.75,1013,0.000441379310344828,"PRUNEMP"
2018,2,4,2017.375,1,3.89166666666667,7,7.5,7.25,1014,0.000496551724137931,"PRUNEMP"
2018,2,5,2017.375,1,3.89166666666667,6.5,7,6.75,1015,0.00350344827586207,"PRUNEMP"
2018,2,6,2017.375,1,3.89166666666667,6,6.5,6.25,1016,0.0243931034482759,"PRUNEMP"
2018,2,7,2017.375,1,3.89166666666667,5.5,6,5.75,1017,0.0527103448275862,"PRUNEMP"
2018,2,8,2017.375,1,3.89166666666667,5,5.5,5.25,1018,0.192910344827586,"PRUNEMP"
2018,2,9,2017.375,1,3.89166666666667,4,5,4.5,1019,0.582648275862069,"PRUNEMP"
2018,2,10,2017.375,1,3.89166666666667,-1000,4,3,1020,0.142165517241379,"PRUNEMP"
2018,3,1,2017.625,1,3.89166666666667,9,1000,10,1021,0.0003125,"PRUNEMP"
2018,3,2,2017.625,1,3.89166666666667,8,9,8.5,1022,0.000625,"PRUNEMP"
2018,3,3,2017.625,1,3.89166666666667,7.5,8,7.75,1023,0.000625,"PRUNEMP"
2018,3,4,2017.625,1,3.89166666666667,7,7.5,7.25,1024,0.0009875,"PRUNEMP"
2018,3,5,2017.625,1,3.89166666666667,6.5,7,6.75,1025,0.004,"PRUNEMP"
2018,3,6,2017.625,1,3.89166666666667,6,6.5,6.25,1026,0.01060625,"PRUNEMP"
2018,3,7,2017.625,1,3.89166666666667,5.5,6,5.75,1027,0.03261875,"PRUNEMP"
2018,3,8,2017.625,1,3.89166666666667,5,5.5,5.25,1028,0.11266875,"PRUNEMP"
2018,3,9,2017.625,1,3.89166666666667,4,5,4.5,1029,0.61943125,"PRUNEMP"
2018,3,10,2017.625,1,3.89166666666667,-1000,4,3,1030,0.218125,"PRUNEMP"
2018,4,1,2017.875,1,3.89166666666667,9,1000,10,1031,0.00034375,"PRUNEMP"
2018,4,2,2017.875,1,3.89166666666667,8,9,8.5,1032,0.00034375,"PRUNEMP"
2018,4,3,2017.875,1,3.89166666666667,7.5,8,7.75,1033,0.00034375,"PRUNEMP"
2018,4,4,2017.875,1,3.89166666666667,7,7.5,7.25,1034,0.00034375,"PRUNEMP"
2018,4,5,2017.875,1,3.89166666666667,6.5,7,6.75,1035,0.00034375,"PRUNEMP"
2018,4,6,2017.875,1,3.89166666666667,6,6.5,6.25,1036,0.00255625,"PRUNEMP"
2018,4,7,2017.875,1,3.89166666666667,5.5,6,5.75,1037,0.01614375,"PRUNEMP"
2018,4,8,2017.875,1,3.89166666666667,5,5.5,5.25,1038,0.0745375,"PRUNEMP"
2018,4,9,2017.875,1,3.89166666666667,4,5,4.5,1039,0.57200625,"PRUNEMP"
2018,4,10,2017.875,1,3.89166666666667,-1000,4,3,1040,0.3330375,"PRUNEMP"
2018,1,1,2018.125,1,3.89166666666667,9,1000,10,1041,0.000344827586206897,"PRUNEMP"
2018,1,2,2018.125,1,3.89166666666667,8,9,8.5,1042,0.000344827586206897,"PRUNEMP"
2018,1,3,2018.125,1,3.89166666666667,7.5,8,7.75,1043,0.000344827586206897,"PRUNEMP"
2018,1,4,2018.125,1,3.89166666666667,7,7.5,7.25,1044,0.000344827586206897,"PRUNEMP"
2018,1,5,2018.125,1,3.89166666666667,6.5,7,6.75,1045,0.000344827586206897,"PRUNEMP"
2018,1,6,2018.125,1,3.89166666666667,6,6.5,6.25,1046,0.00209655172413793,"PRUNEMP"
2018,1,7,2018.125,1,3.89166666666667,5.5,6,5.75,1047,0.00521379310344828,"PRUNEMP"
2018,1,8,2018.125,1,3.89166666666667,5,5.5,5.25,1048,0.0306758620689655,"PRUNEMP"
2018,1,9,2018.125,1,3.89166666666667,4,5,4.5,1049,0.456386206896552,"PRUNEMP"
2018,1,10,2018.125,1,3.89166666666667,-1000,4,3,1050,0.503903448275862,"PRUNEMP"
2018,2,1,2018.375,1,3.89166666666667,9,1000,10,1051,0,"PRUNEMP"
2018,2,2,2018.375,1,3.89166666666667,8,9,8.5,1052,0,"PRUNEMP"
2018,2,3,2018.375,1,3.89166666666667,7.5,8,7.75,1053,0,"PRUNEMP"
2018,2,4,2018.375,1,3.89166666666667,7,7.5,7.25,1054,0,"PRUNEMP"
2018,2,5,2018.375,1,3.89166666666667,6.5,7,6.75,1055,0,"PRUNEMP"
2018,2,6,2018.375,1,3.89166666666667,6,6.5,6.25,1056,0.00107142857142857,"PRUNEMP"
2018,2,7,2018.375,1,3.89166666666667,5.5,6,5.75,1057,0.00178571428571429,"PRUNEMP"
2018,2,8,2018.375,1,3.89166666666667,5,5.5,5.25,1058,0.0218142857142857,"PRUNEMP"
2018,2,9,2018.375,1,3.89166666666667,4,5,4.5,1059,0.399314285714286,"PRUNEMP"
2018,2,10,2018.375,1,3.89166666666667,-1000,4,3,1060,0.576014285714286,"PRUNEMP"
2018,3,1,2018.625,1,3.89166666666667,9,1000,10,1061,0,"PRUNEMP"
2018,3,2,2018.625,1,3.89166666666667,8,9,8.5,1062,0,"PRUNEMP"
2018,3,3,2018.625,1,3.89166666666667,7.5,8,7.75,1063,0,"PRUNEMP"
2018,3,4,2018.625,1,3.89166666666667,7,7.5,7.25,1064,0,"PRUNEMP"
2018,3,5,2018.625,1,3.89166666666667,6.5,7,6.75,1065,0,"PRUNEMP"
2018,3,6,2018.625,1,3.89166666666667,6,6.5,6.25,1066,0.000344827586206897,"PRUNEMP"
2018,3,7,2018.625,1,3.89166666666667,5.5,6,5.75,1067,0.00137931034482759,"PRUNEMP"
2018,3,8,2018.625,1,3.89166666666667,5,5.5,5.25,1068,0.0189655172413793,"PRUNEMP"
2018,3,9,2018.625,1,3.89166666666667,4,5,4.5,1069,0.365758620689655,"PRUNEMP"
2018,3,10,2018.625,1,3.89166666666667,-1000,4,3,1070,0.613551724137931,"PRUNEMP"
2018,4,1,2018.875,1,3.89166666666667,9,1000,10,1071,0,"PRUNEMP"
2018,4,2,2018.875,1,3.89166666666667,8,9,8.5,1072,0,"PRUNEMP"
2018,4,3,2018.875,1,3.89166666666667,7.5,8,7.75,1073,0,"PRUNEMP"
2018,4,4,2018.875,1,3.89166666666667,7,7.5,7.25,1074,0,"PRUNEMP"
2018,4,5,2018.875,1,3.89166666666667,6.5,7,6.75,1075,0,"PRUNEMP"
2018,4,6,2018.875,1,3.89166666666667,6,6.5,6.25,1076,0.000344827586206897,"PRUNEMP"
2018,4,7,2018.875,1,3.89166666666667,5.5,6,5.75,1077,0.000689655172413793,"PRUNEMP"
2018,4,8,2018.875,1,3.89166666666667,5,5.5,5.25,1078,0.0127586206896552,"PRUNEMP"
2018,4,9,2018.875,1,3.89166666666667,4,5,4.5,1079,0.155103448275862,"PRUNEMP"
2018,4,10,2018.875,1,3.89166666666667,-1000,4,3,1080,0.831103448275862,"PRUNEMP"
2019,1,1,2016.125,1,3.675,9,1000,10,1081,0.0016695652173913,"PRUNEMP"
2019,1,2,2016.125,1,3.675,8,9,8.5,1082,0.00518260869565217,"PRUNEMP"
2019,1,3,2016.125,1,3.675,7.5,8,7.75,1083,0.00629565217391304,"PRUNEMP"
2019,1,4,2016.125,1,3.675,7,7.5,7.25,1084,0.0160521739130435,"PRUNEMP"
2019,1,5,2016.125,1,3.675,6.5,7,6.75,1085,0.0280173913043478,"PRUNEMP"
2019,1,6,2016.125,1,3.675,6,6.5,6.25,1086,0.0643826086956522,"PRUNEMP"
2019,1,7,2016.125,1,3.675,5.5,6,5.75,1087,0.133686956521739,"PRUNEMP"
2019,1,8,2016.125,1,3.675,5,5.5,5.25,1088,0.248834782608696,"PRUNEMP"
2019,1,9,2016.125,1,3.675,4,5,4.5,1089,0.382226086956522,"PRUNEMP"
2019,1,10,2016.125,1,3.675,-1000,4,3,1090,0.113652173913043,"PRUNEMP"
2019,2,1,2016.375,1,3.675,9,1000,10,1091,0.00253846153846154,"PRUNEMP"
2019,2,2,2016.375,1,3.675,8,9,8.5,1092,0.00380769230769231,"PRUNEMP"
2019,2,3,2016.375,1,3.675,7.5,8,7.75,1093,0.00493461538461538,"PRUNEMP"
2019,2,4,2016.375,1,3.675,7,7.5,7.25,1094,0.0142846153846154,"PRUNEMP"
2019,2,5,2016.375,1,3.675,6.5,7,6.75,1095,0.0272307692307692,"PRUNEMP"
2019,2,6,2016.375,1,3.675,6,6.5,6.25,1096,0.0467076923076923,"PRUNEMP"
2019,2,7,2016.375,1,3.675,5.5,6,5.75,1097,0.104415384615385,"PRUNEMP"
2019,2,8,2016.375,1,3.675,5,5.5,5.25,1098,0.263584615384615,"PRUNEMP"
2019,2,9,2016.375,1,3.675,4,5,4.5,1099,0.421092307692308,"PRUNEMP"
2019,2,10,2016.375,1,3.675,-1000,4,3,1100,0.111403846153846,"PRUNEMP"
2019,3,1,2016.625,1,3.675,9,1000,10,1101,0.00243846153846154,"PRUNEMP"
2019,3,2,2016.625,1,3.675,8,9,8.5,1102,0.00531538461538461,"PRUNEMP"
2019,3,3,2016.625,1,3.675,7.5,8,7.75,1103,0.00624615384615385,"PRUNEMP"
2019,3,4,2016.625,1,3.675,7,7.5,7.25,1104,0.0119230769230769,"PRUNEMP"
2019,3,5,2016.625,1,3.675,6.5,7,6.75,1105,0.0234538461538462,"PRUNEMP"
2019,3,6,2016.625,1,3.675,6,6.5,6.25,1106,0.0418230769230769,"PRUNEMP"
2019,3,7,2016.625,1,3.675,5.5,6,5.75,1107,0.111192307692308,"PRUNEMP"
2019,3,8,2016.625,1,3.675,5,5.5,5.25,1108,0.302892307692308,"PRUNEMP"
2019,3,9,2016.625,1,3.675,4,5,4.5,1109,0.387538461538462,"PRUNEMP"
2019,3,10,2016.625,1,3.675,-1000,4,3,1110,0.107176923076923,"PRUNEMP"
2019,4,1,2016.875,1,3.675,9,1000,10,1111,0.00093076923076923,"PRUNEMP"
2019,4,2,2016.875,1,3.675,8,9,8.5,1112,0.00166923076923077,"PRUNEMP"
2019,4,3,2016.875,1,3.675,7.5,8,7.75,1113,0.003,"PRUNEMP"
2019,4,4,2016.875,1,3.675,7,7.5,7.25,1114,0.00743846153846154,"PRUNEMP"
2019,4,5,2016.875,1,3.675,6.5,7,6.75,1115,0.0215076923076923,"PRUNEMP"
2019,4,6,2016.875,1,3.675,6,6.5,6.25,1116,0.0562230769230769,"PRUNEMP"
2019,4,7,2016.875,1,3.675,5.5,6,5.75,1117,0.134076923076923,"PRUNEMP"
2019,4,8,2016.875,1,3.675,5,5.5,5.25,1118,0.266538461538462,"PRUNEMP"
2019,4,9,2016.875,1,3.675,4,5,4.5,1119,0.395092307692308,"PRUNEMP"
2019,4,10,2016.875,1,3.675,-1000,4,3,1120,0.113523076923077,"PRUNEMP"
2019,1,1,2017.125,1,3.675,9,1000,10,1121,0.000958333333333333,"PRUNEMP"
2019,1,2,2017.125,1,3.675,8,9,8.5,1122,0.0031625,"PRUNEMP"
2019,1,3,2017.125,1,3.675,7.5,8,7.75,1123,0.0045625,"PRUNEMP"
