"grpd_time_event","avg_sqDevFromRealization","avg_VarPredicted","avg_error","avg_disagreementEV","time","event","avgEV","avg_disagreementEVMinusPersoni","avg_realization","dataSet"
91,1.12180912749999,0.658162168796296,0.463646958703697,0.241183287222222,2016.375,2018,4.83008333333333,0.240826507211538,3.89166666666667,"PRUNEMP"
92,1.80257537810096,0.701775711642628,1.10079966645833,0.329696739150333,2016.375,2019,4.88862211538462,0.329169224367692,3.675,"PRUNEMP"
93,0.0746875375,0.260496986309524,-0.185809448809524,0.0292667941836735,2016.625,2016,4.66187857142857,0.0292414768876668,4.875,"PRUNEMP"
94,0.212941334920638,0.443515252380952,-0.230573917460315,0.0758016110204082,2016.625,2017,4.72865714285714,0.0757360386925358,4.35833333333333,"PRUNEMP"
95,1.14769720039682,0.622458255952381,0.525238944444438,0.262933007653061,2016.625,2018,4.83228571428571,0.262572331373702,3.89166666666667,"PRUNEMP"
96,1.87537687701923,0.685492481955128,1.1898843950641,0.327549001719674,2016.625,2019,4.91911730769231,0.327024923316923,3.675,"PRUNEMP"
97,0.0712330032352941,0.186977781078431,-0.115744777843137,0.025912854783737,2016.875,2016,4.66211470588235,0.0258890596921082,4.875,"PRUNEMP"
98,0.205772264223859,0.39656987629902,-0.190797612075161,0.0569506700194637,2016.875,2017,4.74410735294118,0.0568983737200886,4.35833333333333,"PRUNEMP"
99,1.08474983143849,0.57862372014881,0.506126111289676,0.165453532866709,2016.875,2018,4.85046607142857,0.165226573288017,3.89166666666667,"PRUNEMP"
100,1.79325153846154,0.604660320512821,1.18859121794872,0.326730538461539,2016.875,2019,4.886,0.3262077696,3.675,"PRUNEMP"
101,0.205842974836604,0.383771616666667,-0.177928641830063,0.0823017520415226,2017.125,2017,4.70981764705882,0.0822261765116405,4.35833333333333,"PRUNEMP"
102,0.931234945541252,0.511131067530637,0.420103878010615,0.21564542524708,2017.125,2018,4.73759191176471,0.215447403736293,3.89166666666667,"PRUNEMP"
103,1.65063594541667,0.623403429583333,1.02723251583333,0.304910275815972,2017.125,2019,4.83505416666667,0.304333885880592,3.675,"PRUNEMP"
104,0.0902871321455953,0.292520128390805,-0.202232996245209,0.0470484709631392,2017.375,2017,4.5662724137931,0.0469884601583392,4.35833333333333,"PRUNEMP"
105,0.577455289616853,0.528356511149425,0.0490987784674282,0.138591682259215,2017.375,2018,4.55413448275862,0.138414907154293,3.89166666666667,"PRUNEMP"
106,1.24476847826087,0.65241884057971,0.59234963768116,0.26552915879017,2017.375,2019,4.6645652173913,0.264980544825728,3.675,"PRUNEMP"
107,0.042824837881945,0.274210023229167,-0.231385185347222,0.0366053796777344,2017.625,2017,4.437196875,0.0365672887519511,4.35833333333333,"PRUNEMP"
108,0.3238958737934,0.577999195651042,-0.254103321857642,0.127693478317871,2017.625,2018,4.3346140625,0.127560602690069,3.89166666666667,"PRUNEMP"
109,0.8280763361,0.724938130566667,0.103138205533334,0.228315924736,2017.625,2019,4.449442,0.227919542922222,3.675,"PRUNEMP"
110,0.0234314809027783,0.223155151041667,-0.199723670138888,0.0184773740234375,2017.875,2017,4.42871875,0.0184581467872008,4.35833333333333,"PRUNEMP"
111,0.139645508897568,0.617914820963542,-0.478269312065974,0.101450710388184,2017.875,2018,4.0871015625,0.10134514253138,3.89166666666667,"PRUNEMP"
112,0.554360346666667,0.729435394074074,-0.175075047407407,0.248657841097394,2017.875,2019,4.2279037037037,0.24829000405435,3.675,"PRUNEMP"
113,0.147128656743296,0.582364580804598,-0.435235924061302,0.135419675529132,2018.125,2018,3.78345862068966,0.135246946351161,3.89166666666667,"PRUNEMP"
114,0.255499353448276,0.707277658045977,-0.451778304597701,0.224298394768133,2018.125,2019,3.85163793103448,0.224012299876847,3.675,"PRUNEMP"
115,0.15333540575397,0.546451300595238,-0.393115894841268,0.0980068453443877,2018.375,2018,3.65644642857143,0.0978724052273172,3.89166666666667,"PRUNEMP"
116,0.191769537946428,0.665389093005952,-0.473619555059524,0.184697028300383,2018.375,2019,3.75909821428571,0.184443671608612,3.675,"PRUNEMP"
117,0.145097590996171,0.561415244252873,-0.416317653256703,0.0578113032104637,2018.625,2018,3.59622413793103,0.0577375643033075,3.89166666666667,"PRUNEMP"
118,0.123755552068966,0.64616939045977,-0.522413838390805,0.123724307824019,2018.625,2019,3.68058965517241,0.123566496206897,3.675,"PRUNEMP"
119,0.487996973180081,0.299693735632184,0.188303237547897,0.0945075457788346,2018.875,2018,3.26437931034483,0.0943870004398311,3.89166666666667,"PRUNEMP"
120,0.131707778362069,0.553279922787356,-0.421572144425287,0.112162292128418,2018.875,2019,3.53519482758621,0.112019227980296,3.675,"PRUNEMP"
121,0.155892217258064,0.51550178811828,-0.359609570860215,0.13786612317898,2019.125,2019,3.54073870967742,0.13771293859767,3.675,"PRUNEMP"
122,0.179681249654236,0.44005835998118,-0.260377110326944,0.102631690558767,2019.375,2019,3.3974219765625,0.102524893794398,3.675,"PRUNEMP"
123,0.214342550354167,0.354256782979167,-0.139914232625,0.0516600669868055,2019.625,2019,3.27166083333333,0.0515986400343836,3.675,"PRUNEMP"
124,0.29664298782258,0.250206662715054,0.0464363251075267,0.0521334744797086,2019.875,2019,3.18052096774194,0.0520755483969534,3.675,"PRUNEMP"
125,14.8474030706349,3.71223804047619,11.1351650301587,4.06065146408163,2020.375,2020,11.3759857142857,4.05713878980475,8.09166666666667,"PRUNEMP"
126,16.6805164052288,3.18636774509804,13.4941486601307,5.33497905190312,2020.375,2021,8.72664705882353,5.33008008124021,5.35833333333333,"PRUNEMP"
127,3.96171562617283,2.65145147259259,1.31026415358024,1.70373077673525,2020.625,2020,9.59432592592593,1.70121046493535,8.09166666666667,"PRUNEMP"
128,9.64599295679014,2.62104624074074,7.0249467160494,1.65008472085048,2020.625,2021,8.18603703703704,1.64764376712141,5.35833333333333,"PRUNEMP"
129,0.516714062539679,1.23660109619048,-0.719887033650797,0.315416557755102,2020.875,2020,8.54032857142857,0.314983887579855,8.09166666666667,"PRUNEMP"
130,1.8135408373016,1.10673694047619,0.706803896825404,0.557246789540816,2020.875,2021,6.47917857142857,0.556482390652557,5.35833333333333,"PRUNEMP"
131,0.56312490959624,1.02822400672321,-0.465099097126969,0.26686407517309,2021.125,2021,5.9026318125,0.266586381026188,5.35833333333333,"PRUNEMP"
132,0.261094155888891,0.842061233,-0.580967077111109,0.196593394988889,2021.375,2021,5.61230333333333,0.196359633520412,5.35833333333333,"PRUNEMP"
133,0.333015570222224,0.505022985333333,-0.172007415111109,0.285080846622223,2021.625,2021,5.57727333333333,0.284741868207689,5.35833333333333,"PRUNEMP"
134,0.136044444444444,0.380642816091954,-0.24459837164751,0.13198953626635,2021.875,2021,5.29465517241379,0.13182118226601,5.35833333333333,"PRUNEMP"
